name;cmp;rne;specialties;locations;photo;slug;profile_url
Curioso Yarleque Jairo Yasser;58655;;Pediatría;Auna Guardia Civil - Clínica, Auna - Centro de Bienestar Benavides;;curioso-yarleque-jairo-yasser;https://auna.org/pe/staff-medico/curioso-yarleque-jairo-yasser
Rivero Vallenas Juan Pablo;58260;;Medicina de emergencias y desastres;Auna Guardia Civil - Clínica;;rivero-vallenas-juan-pablo;https://auna.org/pe/staff-medico/rivero-vallenas-juan-pablo
Bustamante Polo Jorge Luis;71068;;Cirugía oncológica;Auna Guardia Civil - Clínica;;bustamante-polo-jorge-luis;https://auna.org/pe/staff-medico/bustamante-polo-jorge-luis
Ayala Ledesma Eliana Natali;057912;;Reumatología;Auna Guardia Civil - Clínica;https://web-auna-backend-prd-images.s3.amazonaws.com/42272026_297f07ec2e.jpg;ayala-ledesma-eliana-natali;https://auna.org/pe/staff-medico/ayala-ledesma-eliana-natali
Caceres Tejada Jose Fernando;51614;;Servicio de emergencia;Clínica Delgado Auna, Auna Guardia Civil - Clínica;https://web-auna-backend-prd-images.s3.amazonaws.com/40995207_ee113512a7.jpg;caceres-tejada-jose-fernando;https://auna.org/pe/staff-medico/caceres-tejada-jose-fernando
Castro Cusirramos Fabiola;47551;;Medicina interna;Auna Arequipa (Vallesur) - Clínica;;castro-cusirramos-fabiola;https://auna.org/pe/staff-medico/castro-cusirramos-fabiola
Checya Aquise Herbert Alejandro;34093;;Ginecología y obstetricia;Auna Arequipa (Vallesur) - Clínica;;checya-aquise-herbert-alejandro;https://auna.org/pe/staff-medico/checya-aquise-herbert-alejandro
Beramendi Galdos Cesar Antonio;29806;;Medicina física y rehabilitación;Auna Bellavista - Clínica;https://web-auna-backend-prd-images.s3.amazonaws.com/09279035_16bf71a81e.jpg;beramendi-galdos-cesar-antonio;https://auna.org/pe/staff-medico/beramendi-galdos-cesar-antonio
Labenita Pastor Jose Fernando;32786;;Radiología;Auna Bellavista - Clínica;https://web-auna-backend-prd-images.s3.amazonaws.com/7451756_31133adbb3.jpg;labenita-pastor-jose-fernando;https://auna.org/pe/staff-medico/labenita-pastor-jose-fernando
Miranda Frisancho Braowell Liavoschkin;42706;;Anestesiología;Auna Guardia Civil - Clínica;;miranda-frisancho-braowell-liavoschkin;https://auna.org/pe/staff-medico/miranda-frisancho-braowell-liavoschkin
Sandoval Deza Danytza Liset;63434;;Medicina general;Auna Chiclayo (Servimédicos) - Centro Médico;;sandoval-deza-danytza-liset;https://auna.org/pe/staff-medico/sandoval-deza-danytza-liset
Aranda Lopez Ramig Jadpierre;81080;;Ortopedia y traumatología;Auna Bellavista - Clínica;https://web-auna-backend-prd-images.s3.us-east-1.amazonaws.com/72687961_d2ad82b224.jpg;aranda-lopez-ramig-jadpierre;https://auna.org/pe/staff-medico/aranda-lopez-ramig-jadpierre
Guillen Morales Julio Cesar;72380;;Ortopedia y traumatología;Auna Bellavista - Clínica;;guillen-morales-julio-cesar;https://auna.org/pe/staff-medico/guillen-morales-julio-cesar
Escobedo Solis Neil Eduardo;73958;;Cirugía general;Auna Guardia Civil - Clínica;;escobedo-solis-neil-eduardo;https://auna.org/pe/staff-medico/escobedo-solis-neil-eduardo
Cabrera Pastor Alejandro Mauricio;70722;;Cirugía general;Auna Guardia Civil - Clínica;;cabrera-pastor-alejandro-mauricio;https://auna.org/pe/staff-medico/cabrera-pastor-alejandro-mauricio
Bello Borjas Luis Enrique;76420;;Cirugía general;Auna Guardia Civil - Clínica;;bello-borjas-luis-enrique;https://auna.org/pe/staff-medico/bello-borjas-luis-enrique
Armas Pinillos Heber Eduardo;62962;;Cirugía general;Auna Guardia Civil - Clínica;;armas-pinillos-heber-eduardo;https://auna.org/pe/staff-medico/armas-pinillos-heber-eduardo
Herrera Remigio Juan Antonio;73652;;Cirugía general;Auna Guardia Civil - Clínica;;herrera-remigio-juan-antonio;https://auna.org/pe/staff-medico/herrera-remigio-juan-antonio
Luna Pintado Einer Carlos;49473;;Cirugía general;Auna Piura - Clínica;;luna-pintado-einer-carlos;https://auna.org/pe/staff-medico/luna-pintado-einer-carlos
Arias Chipana Kevin Brian;82231;;Cirugía abdominal y laparoscópica;Auna Bellavista - Clínica;;arias-chipana-kevin-brian;https://auna.org/pe/staff-medico/arias-chipana-kevin-brian
Hidalgo Ramirez Lilian Roxana;24432;;Geriatría;Clínicas Oncosalud;;hidalgo-ramirez-lilian-roxana;https://auna.org/pe/staff-medico/hidalgo-ramirez-lilian-roxana
Corrochano Fatule Mariana;67126;;Hematología y hemoterapia;Clínica Delgado Auna;;corrochano-fatule-mariana;https://auna.org/pe/staff-medico/corrochano-fatule-mariana
Ccorahua Laguna Janet;59194;;Radiología;Clínica Delgado Auna;;ccorahua-laguna-janet;https://auna.org/pe/staff-medico/ccorahua-laguna-janet
Tovar Gutierrez Natalia;61182;;Cirugía pediátrica;Clínica Delgado Auna;;tovar-gutierrez-natalia;https://auna.org/pe/staff-medico/tovar-gutierrez-natalia
Chavez Rodriguez Karen Fiorella;84745;;Pediatría;Auna Piura - Clínica;;chavez-rodriguez-karen-fiorella;https://auna.org/pe/staff-medico/chavez-rodriguez-karen-fiorella
Renteros Parra Cinthia Carolina;64135;;Oftalmología;Auna Piura - Clínica;;renteros-parra-cinthia-carolina;https://auna.org/pe/staff-medico/renteros-parra-cinthia-carolina
Alvarado Ortiz Maria Fernanda;81566;;Cirugía oncológica;Auna Trujillo - Clínica;;alvarado-ortiz-maria-fernanda;https://auna.org/pe/staff-medico/alvarado-ortiz-maria-fernanda
Hermoza Palza Fiorella Giovanna;55553;;Ginecología y obstetricia;Clínica Delgado Auna;;hermoza-palza-fiorella-giovanna;https://auna.org/pe/staff-medico/hermoza-palza-fiorella-giovanna
Caceres Diaz Marco Antonio;53559;;Neurocirugía;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.us-east-1.amazonaws.com/41844497_3daec683b9.jpg;caceres-diaz-marco-antonio;https://auna.org/pe/staff-medico/caceres-diaz-marco-antonio
Cortez Callalli Karen Rosmery;78279;;Neurología;Auna Bellavista - Clínica;;cortez-callalli-karen-rosmery;https://auna.org/pe/staff-medico/cortez-callalli-karen-rosmery
Heredia Castillo Eloisa Alejandra;65682;;Ginecología y obstetricia;Auna Bellavista - Clínica;;heredia-castillo-eloisa-alejandra;https://auna.org/pe/staff-medico/heredia-castillo-eloisa-alejandra
Alfaro Aguilera Karl Ernesto;43560;;Ginecología y obstetricia;Auna Chiclayo - Clínica;;alfaro-aguilera-karl-ernesto;https://auna.org/pe/staff-medico/alfaro-aguilera-karl-ernesto
Chaiña Ramos Jose Armando;74659;;Ortopedia y traumatología;Auna Bellavista - Clínica;;chaina-ramos-jose-armando;https://auna.org/pe/staff-medico/chaina-ramos-jose-armando
Algueira Pantoja Elsy Feryenic;86543;;Anestesiología;Auna Bellavista - Clínica;;algueira-pantoja-elsy-feryenic;https://auna.org/pe/staff-medico/algueira-pantoja-elsy-feryenic
Chinchihualpa Montes Nidia Margarita;47755;;Anestesiología;Auna Bellavista - Clínica;;chinchihualpa-montes-nidia-margarita;https://auna.org/pe/staff-medico/chinchihualpa-montes-nidia-margarita
Velezmoro Ojeda Wilfredo Javier;74072;;Cardiología;Clínicas Oncosalud;;velezmoro-ojeda-wilfredo-javier;https://auna.org/pe/staff-medico/velezmoro-ojeda-wilfredo-javier
Huerta Robles Rocio Elizabeth;74087;;Cardiología;Clínicas Oncosalud;;huerta-robles-rocio-elizabeth;https://auna.org/pe/staff-medico/huerta-robles-rocio-elizabeth
Pereda Joh Maria Luisa;64082;;Pediatría;Clínicas Oncosalud;https://web-auna-backend-prd-images.s3.us-east-1.amazonaws.com/45999952_91023af0ad.jpg;pereda-joh-maria-luisa;https://auna.org/pe/staff-medico/pereda-joh-maria-luisa
Junes Gonzales Wendy Carolina;68787;;Cardiología;Clínicas Oncosalud;;junes-gonzales-wendy-carolina;https://auna.org/pe/staff-medico/junes-gonzales-wendy-carolina
Rodriguez Urteaga Zoila Ivonne;56804;;Cardiología;Clínicas Oncosalud;;rodriguez-urteaga-zoila-ivonne;https://auna.org/pe/staff-medico/rodriguez-urteaga-zoila-ivonne
Roman Carpio Ricardo;77455;;Cardiología;Clínicas Oncosalud;;roman-carpio-ricardo;https://auna.org/pe/staff-medico/roman-carpio-ricardo
Castañeda Takeuchi Sebastian;88894;;Cirugía plástica y reconstructiva;Auna Bellavista - Clínica;;castaneda-takeuchi-sebastian;https://auna.org/pe/staff-medico/castaneda-takeuchi-sebastian
Bendezu Ibarra Fanny Beatriz;38747;;Patología clínica;Auna Bellavista - Clínica;;bendezu-ibarra-fanny-beatriz;https://auna.org/pe/staff-medico/bendezu-ibarra-fanny-beatriz
Castillo Elera Christian Erich;68970;;Neurocirugía;Clínicas Oncosalud;;castillo-elera-christian-erich;https://auna.org/pe/staff-medico/castillo-elera-christian-erich
Hanada Angulo Ricardo Mitsuru;68591;;Medicina interna;Clínicas Oncosalud;;hanada-angulo-ricardo-mitsuru;https://auna.org/pe/staff-medico/hanada-angulo-ricardo-mitsuru
Rodriguez Challco Brayam Manuel;85105;;Medicina interna;Auna Arequipa (Vallesur) - Clínica;;rodriguez-challco-brayam-manuel;https://auna.org/pe/staff-medico/rodriguez-challco-brayam-manuel
Tomanguillo Vasquez Miguel Alejandro;79664;;Medicina interna;Auna Bellavista - Clínica;;tomanguillo-vasquez-miguel-alejandro;https://auna.org/pe/staff-medico/tomanguillo-vasquez-miguel-alejandro
Zegarra Chinguel Jose Eduardo;67536;;Ortopedia y traumatología;Auna Piura - Clínica;;zegarra-chinguel-jose-eduardo;https://auna.org/pe/staff-medico/zegarra-chinguel-jose-eduardo
Palacios Apaestegui Miguel Angel;97104;;Medicina general;Auna Chiclayo (Servimédicos) - Centro Médico;;palacios-apaestegui-miguel-angel;https://auna.org/pe/staff-medico/palacios-apaestegui-miguel-angel
Falcon Espiritu Andrea Lucero;82174;;Dermatología;Auna Bellavista - Clínica;;falcon-espiritu-andrea-lucero;https://auna.org/pe/staff-medico/falcon-espiritu-andrea-lucero
Mejia Rojas Koni Katerin;61767;;Neurología;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/43280792_f4e8774b91.jpg;mejia-rojas-koni-katerin;https://auna.org/pe/staff-medico/mejia-rojas-koni-katerin
Rodich Lucia Isabel;063393;;Ginecología oncológica;Clínicas Oncosalud, Auna - Centro de Bienestar;https://web-auna-backend-prd-images.s3.amazonaws.com/0814451_dbbd1488a5.png;rodich-lucia-isabel;https://auna.org/pe/staff-medico/rodich-lucia-isabel
Toyohama Gushiken Victor Andres;26931;;Urología;Clínica Delgado Auna;;toyohama-gushiken-victor-andres;https://auna.org/pe/staff-medico/toyohama-gushiken-victor-andres
Sotomayor Vidal Anthony Alexander;65122;;Cirugía abdominal y laparoscópica;Auna Bellavista - Clínica;;sotomayor-vidal-anthony-alexander;https://auna.org/pe/staff-medico/sotomayor-vidal-anthony-alexander
Urteaga Razon Kharen Vanessa;64823;;Medicina intensiva;Auna Chiclayo - Clínica;;urteaga-razon-kharen-vanessa;https://auna.org/pe/staff-medico/urteaga-razon-kharen-vanessa
Macedo Anchante Maria Del Carmen;58062;;Pediatría;Auna Bellavista - Clínica;;macedo-anchante-maria-del-carmen;https://auna.org/pe/staff-medico/macedo-anchante-maria-del-carmen
Chacon Cabana Julissa;89005;;Ginecología y obstetricia;Auna Arequipa (Vallesur) - Clínica;;chacon-cabana-julissa;https://auna.org/pe/staff-medico/chacon-cabana-julissa
Campos Rodriguez Winnie Melaku Yeelen;64863;;Ginecología y obstetricia;Auna Arequipa (Vallesur) - Clínica;;campos-rodriguez-winnie-melaku-yeelen;https://auna.org/pe/staff-medico/campos-rodriguez-winnie-melaku-yeelen
Taco Agramonte Raquel;005225;;Terapia física y rehabilitación;Clínica Delgado Auna;;taco-agramonte-raquel;https://auna.org/pe/staff-medico/taco-agramonte-raquel
Adriazola Vicente Paul Rossano;50492;;Cirugía oncológica;Clínicas Oncosalud;;adriazola-vicente-paul-rossano;https://auna.org/pe/staff-medico/adriazola-vicente-paul-rossano
Quispe Silvestre Edgar Jose;60690;;Cardiología;Clínicas Oncosalud;https://web-auna-backend-prd-images.s3.us-east-1.amazonaws.com/44615198_5b43fa7065.jpg;quispe-silvestre-edgar-jose;https://auna.org/pe/staff-medico/quispe-silvestre-edgar-jose
Carranza Zavala Blanca Rosa;74016;;Endocrinología;Auna Guardia Civil - Clínica, Auna - Centro de Bienestar Benavides;https://web-auna-backend-prd-images.s3.us-east-1.amazonaws.com/70344365_3753811a59.jpg;carranza-zavala-blanca-rosa;https://auna.org/pe/staff-medico/carranza-zavala-blanca-rosa
Peña Vasquez Walter Antonio;45847;;Servicio de emergencia;Clínica Delgado Auna, Auna Guardia Civil - Clínica, Auna - Centro de Bienestar Benavides;https://web-auna-backend-prd-images.s3.amazonaws.com/40263563_5fe3d3cd37.png;pena-vasquez-walter-antonio;https://auna.org/pe/staff-medico/pena-vasquez-walter-antonio
Romero Pacheco Abel Ivan;38854;;Cardiología;Clínica Delgado Auna, Auna Guardia Civil - Clínica, Auna - Centro de Bienestar Benavides;;romero-pacheco-abel-ivan;https://auna.org/pe/staff-medico/romero-pacheco-abel-ivan
Vera Del Carpio Carlos Josue;066795;;Ginecología y obstetricia;Auna Guardia Civil - Clínica, Auna - Centro de Bienestar Benavides;;vera-del-carpio-carlos-josue;https://auna.org/pe/staff-medico/vera-del-carpio-carlos-josue
Rivera Alarcon Nathaly;5473;;Nutrición;Auna - Centro de Bienestar, Auna - Centro de Bienestar Benavides;https://web-auna-backend-prd-images.s3.us-east-1.amazonaws.com/46297502_2757051fd8.jpg;rivera-alarcon-nathaly;https://auna.org/pe/staff-medico/rivera-alarcon-nathaly
Nazario Morales Bruno Alexis;73393;;Cirugía oncológica;Auna - Centro de Bienestar;https://web-auna-backend-prd-images.s3.us-east-1.amazonaws.com/46796440_4f608d14d1.jpg;nazario-morales-bruno-alexis;https://auna.org/pe/staff-medico/nazario-morales-bruno-alexis
Quijano Aleman Eberth Gustavo;82244;;Dermatología;Auna Guardia Civil - Clínica, Auna - Centro de Bienestar Benavides;;quijano-aleman-eberth-gustavo;https://auna.org/pe/staff-medico/quijano-aleman-eberth-gustavo
Mendoza Hayashida Yomaira Harumi;84545;;Cirugía de cabeza y cuello;Auna Guardia Civil - Clínica, Auna - Centro de Bienestar Benavides;;mendoza-hayashida-yomaira-harumi;https://auna.org/pe/staff-medico/mendoza-hayashida-yomaira-harumi
Narrea Zorrilla Karla Paola;64444;;Ginecología y obstetricia;Auna Guardia Civil - Clínica, Clínica Delgado Auna, Auna - Centro de Bienestar Benavides;;narrea-zorrilla-karla-paola;https://auna.org/pe/staff-medico/narrea-zorrilla-karla-paola
Chavez Valencia Paolo Giancarlo;59572;;Medicina interna;Auna Guardia Civil - Clínica, Auna - Centro de Bienestar, Auna - Centro de Bienestar Benavides;;chavez-valencia-paolo-giancarlo;https://auna.org/pe/staff-medico/chavez-valencia-paolo-giancarlo
Villaverde Leonardo Hans Gerardo;64948;;Neurocirugía;Auna Guardia Civil - Clínica, Auna - Centro de Bienestar Benavides;;villaverde-leonardo-hans-gerardo;https://auna.org/pe/staff-medico/villaverde-leonardo-hans-gerardo
Garcia Corrochano Medina Pamela Lys;51148;;Neurocirugía;Auna Guardia Civil - Clínica, Auna - Centro de Bienestar Benavides;;garcia-corrochano-medina-pamela-lys;https://auna.org/pe/staff-medico/garcia-corrochano-medina-pamela-lys
Perez Valencia Marco Ricardo;84345;;Neumología;Auna Guardia Civil - Clínica, Auna - Centro de Bienestar Benavides;;perez-valencia-marco-ricardo;https://auna.org/pe/staff-medico/perez-valencia-marco-ricardo
Borzellino Yepez Enzo Antonio;80025;;Cirugía torácica y cardiovascular;Auna - Centro de Bienestar Benavides;;borzellino-yepez-enzo-antonio;https://auna.org/pe/staff-medico/borzellino-yepez-enzo-antonio
Aguirre Masson Carlos Roberto;49392;;Otorrinolaringología;Auna Guardia Civil - Clínica, Auna - Centro de Bienestar Benavides;;aguirre-masson-carlos-roberto;https://auna.org/pe/staff-medico/aguirre-masson-carlos-roberto
Herrera Chavez Guillermo Angel;65135;;Cirugía general;Auna Guardia Civil - Clínica, Auna - Centro de Bienestar Benavides;;herrera-chavez-guillermo-angel;https://auna.org/pe/staff-medico/herrera-chavez-guillermo-angel
Parraga Sandoval Carlos Enrique;073560;;Ginecología y obstetricia;Auna Guardia Civil - Clínica, Auna - Centro de Bienestar Benavides;https://web-auna-backend-prd-images.s3.us-east-1.amazonaws.com/71216070_5b7d9b7147.jpg;parraga-sandoval-carlos-enrique;https://auna.org/pe/staff-medico/parraga-sandoval-carlos-enrique
Chavez Valencia Yoselyn Victoria;026123;;Psicología;Auna Guardia Civil - Clínica, Auna - Centro de Bienestar Benavides;;chavez-valencia-yoselyn-victoria;https://auna.org/pe/staff-medico/chavez-valencia-yoselyn-victoria
Flores Gamero Abraham;36093;;Cardiología;Auna Guardia Civil - Clínica, Auna - Centro de Bienestar Benavides;;flores-gamero-abraham;https://auna.org/pe/staff-medico/flores-gamero-abraham
Toribio Labajos Jhon Genaro;76406;;Ortopedia y traumatología;Auna Guardia Civil - Clínica, Auna - Centro de Bienestar Benavides;;toribio-labajos-jhon-genaro;https://auna.org/pe/staff-medico/toribio-labajos-jhon-genaro
Venturo Reyna Carol Paola;78629;;Ginecología y obstetricia;Auna Bellavista - Clínica, Auna Guardia Civil - Clínica, Auna - Centro de Bienestar Benavides;https://web-auna-backend-prd-images.s3.amazonaws.com/46739829_71e396e606.jpg;venturo-reyna-carol-paola;https://auna.org/pe/staff-medico/venturo-reyna-carol-paola
Flores Hernandez Jose Francisco;71600;;Cirugía ortopédica y traumatológica;Auna Bellavista - Clínica;https://web-auna-backend-prd-images.s3.us-east-1.amazonaws.com/43474188_2bae8f4556.jpg;flores-hernandez-jose-francisco;https://auna.org/pe/staff-medico/flores-hernandez-jose-francisco
Quiroga Reategui Maria Jose;79029;;Anestesiología;Clínica Delgado Auna, Auna Guardia Civil - Clínica;https://web-auna-backend-prd-images.s3.us-east-1.amazonaws.com/46708511_3e4f1b780f.jpg;quiroga-reategui-maria-jose;https://auna.org/pe/staff-medico/quiroga-reategui-maria-jose
Rivas Ramirez Karen Sumiko Berioska;71612;;Pediatría;Auna Bellavista - Clínica;https://web-auna-backend-prd-images.s3.us-east-1.amazonaws.com/45545387_d0b6336a34.jpg;rivas-ramirez-karen-sumiko-berioska;https://auna.org/pe/staff-medico/rivas-ramirez-karen-sumiko-berioska
Pampa Saico Alessandra Maria;72187;;Neurología;Auna Arequipa (Vallesur) - Clínica;https://web-auna-backend-prd-images.s3.us-east-1.amazonaws.com/45305315_73a387c84c.jpg;pampa-saico-alessandra-maria;https://auna.org/pe/staff-medico/pampa-saico-alessandra-maria
Corrales Sosa Werner Alain;45792;;Gastroenterología;Auna Arequipa (Vallesur) - Clínica;https://web-auna-backend-prd-images.s3.us-east-1.amazonaws.com/30960464_2115cd11df.jpg;corrales-sosa-werner-alain;https://auna.org/pe/staff-medico/corrales-sosa-werner-alain
Flores Ramirez Ronald Pedro;39885;;Ortopedia y traumatología;Auna Arequipa (Vallesur) - Clínica;https://web-auna-backend-prd-images.s3.us-east-1.amazonaws.com/29655678_3623b1d57a.jpg;flores-ramirez-ronald-pedro;https://auna.org/pe/staff-medico/flores-ramirez-ronald-pedro
Gomez Lamllen Jorge Fernando;21994;;Pediatría;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.us-east-1.amazonaws.com/29251352_c2420a94f6.jpg;gomez-lamllen-jorge-fernando;https://auna.org/pe/staff-medico/gomez-lamllen-jorge-fernando
Mendoza Matta Samuel Elias;48065;;Medicina interna;Clínica Delgado Auna;;mendoza-matta-samuel-elias;https://auna.org/pe/staff-medico/mendoza-matta-samuel-elias
Mori Quispe Nicanor;45631;;Neurología;Clínica Delgado Auna;;mori-quispe-nicanor;https://auna.org/pe/staff-medico/mori-quispe-nicanor
